ts, average131195ts, fastestz3, slowestz0
115712, 0.015573, 0.021372, 0.010699
115720, 0.015572, 0.021371, 0.010698
115728, 0.015571, 0.021369, 0.010697
115736, 0.015570, 0.021376, 0.010697
115744, 0.015577, 0.021375, 0.010696
115752, 0.015576, 0.021373, 0.010695
115760, 0.015575, 0.021372, 0.010703
115768, 0.015574, 0.021370, 0.010702
115776, 0.015573, 0.021369, 0.010702
115784, 0.015572, 0.021367, 0.010701
115792, 0.015571, 0.021366, 0.010700
115800, 0.015570, 0.021364, 0.010699
115808, 0.015569, 0.021372, 0.010699
115816, 0.015568, 0.021370, 0.010698
115824, 0.015567, 0.021369, 0.010697
115832, 0.015566, 0.021367, 0.010697
115840, 0.015573, 0.021366, 0.010696
115848, 0.015572, 0.021364, 0.010695
115856, 0.015571, 0.021363, 0.010694
115864, 0.015570, 0.021361, 0.010694
115872, 0.015569, 0.021368, 0.010693
115880, 0.015568, 0.021367, 0.010701
115888, 0.015567, 0.021365, 0.010700
115896, 0.015566, 0.021364, 0.010699
115904, 0.015565, 0.021363, 0.010699
115912, 0.015572, 0.021361, 0.010698
115920, 0.015571, 0.021360, 0.010697
115928, 0.015570, 0.021367, 0.010696
115936, 0.015569, 0.021365, 0.010696
115944, 0.015568, 0.021364, 0.010695
115952, 0.015567, 0.021362, 0.010694
115960, 0.015566, 0.021361, 0.010693
115968, 0.015565, 0.021368, 0.010693
115976, 0.015572, 0.021366, 0.010692
115984, 0.015571, 0.021365, 0.010691
115992, 0.015570, 0.021364, 0.010690
116000, 0.015569, 0.021362, 0.010690
116008, 0.015568, 0.021361, 0.010689
116016, 0.015567, 0.021359, 0.010697
116024, 0.015566, 0.021358, 0.010696
116032, 0.015565, 0.021356, 0.010695
116040, 0.015564, 0.021355, 0.010695
116048, 0.015563, 0.021353, 0.010694
116056, 0.015561, 0.021352, 0.010693
116064, 0.015560, 0.021350, 0.010692
116072, 0.015559, 0.021349, 0.010700
116080, 0.015558, 0.021356, 0.010700
116088, 0.015566, 0.021354, 0.010699
116096, 0.015565, 0.021353, 0.010698
116104, 0.015564, 0.021352, 0.010697
116112, 0.015563, 0.021350, 0.010697
116120, 0.015561, 0.021349, 0.010696
116128, 0.015560, 0.021356, 0.010695
116136, 0.015559, 0.021354, 0.010694
116144, 0.015558, 0.021353, 0.010694
116152, 0.015557, 0.021351, 0.010693
116160, 0.015556, 0.021350, 0.010692
116168, 0.015564, 0.021348, 0.010691
116176, 0.015563, 0.021347, 0.010699
116184, 0.015562, 0.021345, 0.010699
116192, 0.015560, 0.021344, 0.010698
116200, 0.015559, 0.021351, 0.010697
116208, 0.015558, 0.021350, 0.010696
116216, 0.015557, 0.021348, 0.010696
116224, 0.015556, 0.021347, 0.010703
116232, 0.015555, 0.021345, 0.010703
116240, 0.015554, 0.021344, 0.010702
116248, 0.015553, 0.021342, 0.010701
116256, 0.015552, 0.021341, 0.010701
116264, 0.015551, 0.021339, 0.010700
116272, 0.015558, 0.021338, 0.010699
116280, 0.015557, 0.021336, 0.010698
116288, 0.015556, 0.021344, 0.010698
116296, 0.015555, 0.021342, 0.010697
116304, 0.015554, 0.021341, 0.010696
116312, 0.015553, 0.021339, 0.010695
116320, 0.015552, 0.021338, 0.010695
116328, 0.015551, 0.021336, 0.010702
116336, 0.015550, 0.021335, 0.010702
116344, 0.015557, 0.021333, 0.010701
116352, 0.015556, 0.021332, 0.010700
116360, 0.015555, 0.021339, 0.010700
116368, 0.015554, 0.021337, 0.010699
116376, 0.015553, 0.021336, 0.010698
116384, 0.015552, 0.021335, 0.010697
116392, 0.015551, 0.021333, 0.010697
116400, 0.015550, 0.021332, 0.010704
116408, 0.015549, 0.021330, 0.010704
116416, 0.015548, 0.021329, 0.010703
116424, 0.015547, 0.021336, 0.010702
116432, 0.015546, 0.021334, 0.010702
116440, 0.015544, 0.021333, 0.010701
116448, 0.015543, 0.021331, 0.010700
116456, 0.015542, 0.021330, 0.010699
116464, 0.015550, 0.021328, 0.010699
116472, 0.015549, 0.021327, 0.010698
116480, 0.015548, 0.021326, 0.010697
116488, 0.015547, 0.021333, 0.010696
116496, 0.015546, 0.021331, 0.010696
116504, 0.015545, 0.021330, 0.010695
116512, 0.015543, 0.021328, 0.010694
116520, 0.015542, 0.021327, 0.010693
116528, 0.015541, 0.021325, 0.010701
116536, 0.015540, 0.021324, 0.010701
116544, 0.015539, 0.021322, 0.010700
116552, 0.015538, 0.021321, 0.010699
116560, 0.015546, 0.021319, 0.010698
116568, 0.015545, 0.021318, 0.010698
116576, 0.015544, 0.021325, 0.010697
116584, 0.015542, 0.021324, 0.010696
116592, 0.015541, 0.021322, 0.010695
116600, 0.015540, 0.021321, 0.010695
116608, 0.015539, 0.021319, 0.010694
116616, 0.015538, 0.021318, 0.010693
116624, 0.015546, 0.021325, 0.010692
116632, 0.015545, 0.021323, 0.010692
116640, 0.015544, 0.021322, 0.010691
116648, 0.015542, 0.021321, 0.010690
116656, 0.015541, 0.021319, 0.010690
116664, 0.015540, 0.021326, 0.010697
116672, 0.015539, 0.021325, 0.010697
116680, 0.015538, 0.021323, 0.010696
116688, 0.015537, 0.021322, 0.010695
116696, 0.015536, 0.021320, 0.010694
116704, 0.015535, 0.021319, 0.010694
116712, 0.015534, 0.021317, 0.010693
116720, 0.015533, 0.021316, 0.010692
116728, 0.015540, 0.021315, 0.010692
116736, 0.015539, 0.021313, 0.010691
116744, 0.015538, 0.021312, 0.010690
116752, 0.015537, 0.021319, 0.010689
116760, 0.015536, 0.021317, 0.010697
116768, 0.015535, 0.021316, 0.010696
116776, 0.015534, 0.021314, 0.010696
116784, 0.015533, 0.021313, 0.010695
116792, 0.015532, 0.021311, 0.010694
116800, 0.015531, 0.021310, 0.010693
116808, 0.015530, 0.021308, 0.010693
116816, 0.015529, 0.021316, 0.010692
116824, 0.015528, 0.021314, 0.010691
116832, 0.015527, 0.021313, 0.010691
116840, 0.015526, 0.021311, 0.010690
116848, 0.015533, 0.021310, 0.010689
116856, 0.015532, 0.021308, 0.010688
116864, 0.015531, 0.021307, 0.010688
116872, 0.015530, 0.021305, 0.010687
116880, 0.015529, 0.021304, 0.010686
116888, 0.015528, 0.021302, 0.010694
116896, 0.015527, 0.021301, 0.010693
116904, 0.015526, 0.021300, 0.010693
116912, 0.015524, 0.021307, 0.010692
116920, 0.015523, 0.021305, 0.010691
116928, 0.015531, 0.021304, 0.010690
116936, 0.015530, 0.021302, 0.010690
116944, 0.015529, 0.021301, 0.010689
116952, 0.015528, 0.021299, 0.010688
116960, 0.015527, 0.021306, 0.010687
116968, 0.015526, 0.021305, 0.010687
116976, 0.015525, 0.021304, 0.010686
116984, 0.015532, 0.021302, 0.010685
116992, 0.015531, 0.021301, 0.010684
117000, 0.015530, 0.021299, 0.010692
117008, 0.015529, 0.021306, 0.010692
117016, 0.015528, 0.021305, 0.010691
117024, 0.015527, 0.021303, 0.010690
117032, 0.015526, 0.021302, 0.010689
117040, 0.015525, 0.021300, 0.010689
117048, 0.015524, 0.021299, 0.010688
117056, 0.015522, 0.021297, 0.010687
117064, 0.015530, 0.021296, 0.010686
117072, 0.015529, 0.021295, 0.010686
117080, 0.015528, 0.021293, 0.010685
117088, 0.015527, 0.021300, 0.010684
117096, 0.015526, 0.021299, 0.010684
117104, 0.015525, 0.021297, 0.010683
117112, 0.015524, 0.021296, 0.010691
117120, 0.015523, 0.021294, 0.010690
117128, 0.015521, 0.021293, 0.010689
117136, 0.015520, 0.021291, 0.010688
117144, 0.015519, 0.021290, 0.010688
117152, 0.015518, 0.021297, 0.010687
117160, 0.015517, 0.021296, 0.010686
117168, 0.015516, 0.021294, 0.010686
117176, 0.015524, 0.021293, 0.010685
117184, 0.015523, 0.021291, 0.010684
117192, 0.015522, 0.021290, 0.010683
117200, 0.015520, 0.021288, 0.010683
117208, 0.015519, 0.021287, 0.010682
117216, 0.015518, 0.021285, 0.010690
117224, 0.015517, 0.021284, 0.010689
117232, 0.015516, 0.021283, 0.010688
117240, 0.015524, 0.021281, 0.010687
117248, 0.015523, 0.021280, 0.010687
117256, 0.015522, 0.021287, 0.010686
117264, 0.015521, 0.021285, 0.010685
117272, 0.015519, 0.021284, 0.010685
117280, 0.015518, 0.021282, 0.010684
117288, 0.015517, 0.021281, 0.010683
117296, 0.015516, 0.021279, 0.010682
117304, 0.015515, 0.021278, 0.010682
117312, 0.015514, 0.021277, 0.010681
117320, 0.015513, 0.021275, 0.010680
117328, 0.015512, 0.021274, 0.010679
117336, 0.015511, 0.021281, 0.010679
117344, 0.015518, 0.021279, 0.010678
117352, 0.015517, 0.021278, 0.010677
117360, 0.015516, 0.021276, 0.010677
117368, 0.015515, 0.021275, 0.010684
117376, 0.015514, 0.021274, 0.010684
117384, 0.015513, 0.021272, 0.010683
117392, 0.015512, 0.021271, 0.010682
117400, 0.015511, 0.021269, 0.010681
117408, 0.015510, 0.021268, 0.010681
117416, 0.015509, 0.021266, 0.010680
117424, 0.015516, 0.021273, 0.010679
117432, 0.015515, 0.021272, 0.010679
117440, 0.015514, 0.021270, 0.010678
117448, 0.015513, 0.021269, 0.010677
117456, 0.015512, 0.021268, 0.010676
117464, 0.015511, 0.021275, 0.010676
117472, 0.015519, 0.021273, 0.010675
117480, 0.015518, 0.021272, 0.010674
117488, 0.015516, 0.021270, 0.010673
117496, 0.015515, 0.021269, 0.010673
117504, 0.015514, 0.021267, 0.010672
117512, 0.015513, 0.021266, 0.010680
117520, 0.015521, 0.021264, 0.010679
117528, 0.015520, 0.021263, 0.010678
117536, 0.015519, 0.021262, 0.010678
117544, 0.015518, 0.021269, 0.010677
117552, 0.015517, 0.021267, 0.010676
117560, 0.015515, 0.021266, 0.010675
117568, 0.015514, 0.021264, 0.010675
117576, 0.015513, 0.021263, 0.010674
117584, 0.015512, 0.021261, 0.010673
117592, 0.015511, 0.021260, 0.010672
117600, 0.015510, 0.021259, 0.010672
117608, 0.015509, 0.021257, 0.010671
117616, 0.015508, 0.021264, 0.010679
117624, 0.015507, 0.021263, 0.010678
117632, 0.015506, 0.021261, 0.010677
117640, 0.015513, 0.021260, 0.010685
117648, 0.015512, 0.021258, 0.010684
117656, 0.015511, 0.021257, 0.010684
117664, 0.015510, 0.021255, 0.010683
117672, 0.015509, 0.021262, 0.010682
117680, 0.015508, 0.021261, 0.010682
117688, 0.015507, 0.021260, 0.010681
117696, 0.015506, 0.021258, 0.010680
117704, 0.015505, 0.021257, 0.010679
117712, 0.015504, 0.021255, 0.010679
117720, 0.015503, 0.021254, 0.010678
117728, 0.015502, 0.021252, 0.010677
117736, 0.015509, 0.021251, 0.010676
117744, 0.015508, 0.021249, 0.010676
117752, 0.015507, 0.021257, 0.010675
117760, 0.015506, 0.021255, 0.010674
117768, 0.015505, 0.021254, 0.010674
117776, 0.015504, 0.021252, 0.010673
117784, 0.015503, 0.021251, 0.010672
117792, 0.015502, 0.021249, 0.010671
117800, 0.015501, 0.021248, 0.010671
117808, 0.015500, 0.021246, 0.010678
117816, 0.015499, 0.021245, 0.010678
117824, 0.015498, 0.021244, 0.010677
117832, 0.015505, 0.021251, 0.010676
117840, 0.015504, 0.021249, 0.010675
117848, 0.015503, 0.021248, 0.010675
117856, 0.015502, 0.021246, 0.010674
117864, 0.015501, 0.021245, 0.010673
117872, 0.015500, 0.021243, 0.010673
117880, 0.015499, 0.021242, 0.010680
117888, 0.015498, 0.021240, 0.010680
117896, 0.015497, 0.021248, 0.010679
117904, 0.015496, 0.021246, 0.010678
117912, 0.015495, 0.021245, 0.010677
117920, 0.015494, 0.021243, 0.010677
117928, 0.015493, 0.021242, 0.010676
117936, 0.015491, 0.021240, 0.010675
117944, 0.015490, 0.021239, 0.010675
117952, 0.015498, 0.021237, 0.010674
117960, 0.015497, 0.021236, 0.010673
117968, 0.015496, 0.021235, 0.010681
117976, 0.015495, 0.021233, 0.010680
117984, 0.015494, 0.021232, 0.010679
117992, 0.015493, 0.021230, 0.010679
118000, 0.015492, 0.021229, 0.010678
118008, 0.015490, 0.021227, 0.010677
118016, 0.015489, 0.021234, 0.010677
118024, 0.015488, 0.021233, 0.010676
118032, 0.015496, 0.021232, 0.010675
118040, 0.015495, 0.021230, 0.010674
118048, 0.015494, 0.021229, 0.010674
118056, 0.015493, 0.021227, 0.010673
118064, 0.015492, 0.021226, 0.010672
118072, 0.015491, 0.021233, 0.010671
118080, 0.015489, 0.021231, 0.010671
118088, 0.015488, 0.021230, 0.010670
118096, 0.015487, 0.021228, 0.010669
118104, 0.015486, 0.021227, 0.010669
118112, 0.015485, 0.021234, 0.010668
118120, 0.015484, 0.021233, 0.010667
118128, 0.015483, 0.021231, 0.010675
118136, 0.015482, 0.021230, 0.010674
118144, 0.015490, 0.021228, 0.010673
118152, 0.015489, 0.021227, 0.010673
118160, 0.015487, 0.021225, 0.010672
118168, 0.015486, 0.021224, 0.010671
118176, 0.015485, 0.021231, 0.010671
118184, 0.015484, 0.021230, 0.010670
118192, 0.015483, 0.021228, 0.010669
118200, 0.015482, 0.021227, 0.010668
118208, 0.015481, 0.021225, 0.010668
118216, 0.015480, 0.021224, 0.010667
118224, 0.015479, 0.021222, 0.010666
118232, 0.015478, 0.021229, 0.010665
118240, 0.015477, 0.021228, 0.010673
118248, 0.015476, 0.021227, 0.010672
118256, 0.015483, 0.021225, 0.010672
118264, 0.015482, 0.021224, 0.010671
118272, 0.015481, 0.021222, 0.010670
118280, 0.015480, 0.021221, 0.010670
118288, 0.015479, 0.021228, 0.010669
118296, 0.015478, 0.021226, 0.010668
118304, 0.015477, 0.021225, 0.010676
118312, 0.015476, 0.021224, 0.010675
118320, 0.015475, 0.021222, 0.010674
118328, 0.015474, 0.021221, 0.010674
118336, 0.015473, 0.021219, 0.010673
118344, 0.015480, 0.021218, 0.010672
118352, 0.015479, 0.021216, 0.010672
118360, 0.015478, 0.021215, 0.010671
118368, 0.015477, 0.021214, 0.010670
118376, 0.015476, 0.021212, 0.010669
118384, 0.015475, 0.021211, 0.010669
118392, 0.015474, 0.021209, 0.010668
118400, 0.015473, 0.021216, 0.010667
118408, 0.015472, 0.021215, 0.010667
118416, 0.015471, 0.021213, 0.010666
118424, 0.015470, 0.021212, 0.010674
118432, 0.015477, 0.021210, 0.010673
118440, 0.015476, 0.021209, 0.010672
118448, 0.015475, 0.021208, 0.010671
118456, 0.015474, 0.021206, 0.010671
118464, 0.015473, 0.021213, 0.010670
118472, 0.015472, 0.021212, 0.010669
118480, 0.015471, 0.021210, 0.010668
118488, 0.015470, 0.021209, 0.010668
118496, 0.015469, 0.021207, 0.010667
118504, 0.015468, 0.021206, 0.010666
118512, 0.015467, 0.021205, 0.010666
118520, 0.015466, 0.021212, 0.010665
118528, 0.015465, 0.021210, 0.010664
118536, 0.015464, 0.021209, 0.010663
118544, 0.015471, 0.021216, 0.010671
118552, 0.015470, 0.021214, 0.010670
118560, 0.015469, 0.021213, 0.010670
118568, 0.015468, 0.021211, 0.010669
118576, 0.015467, 0.021210, 0.010668
118584, 0.015466, 0.021209, 0.010668
118592, 0.015465, 0.021207, 0.010667
118600, 0.015464, 0.021206, 0.010666
118608, 0.015463, 0.021204, 0.010665
118616, 0.015470, 0.021211, 0.010665
118624, 0.015469, 0.021210, 0.010664
118632, 0.015468, 0.021208, 0.010663
118640, 0.015467, 0.021207, 0.010663
118648, 0.015466, 0.021206, 0.010670
118656, 0.015465, 0.021204, 0.010669
118664, 0.015464, 0.021211, 0.010669
118672, 0.015463, 0.021210, 0.010668
118680, 0.015462, 0.021208, 0.010667
118688, 0.015461, 0.021207, 0.010667
118696, 0.015460, 0.021205, 0.010666
118704, 0.015467, 0.021204, 0.010665
118712, 0.015466, 0.021203, 0.010664
118720, 0.015465, 0.021201, 0.010664
118728, 0.015464, 0.021200, 0.010663
118736, 0.015463, 0.021198, 0.010662
118744, 0.015462, 0.021205, 0.010662
118752, 0.015461, 0.021204, 0.010661
118760, 0.015460, 0.021202, 0.010660
118768, 0.015459, 0.021201, 0.010659
118776, 0.015458, 0.021200, 0.010659
118784, 0.015465, 0.021198, 0.010658
118792, 0.015464, 0.021197, 0.010657
118800, 0.015463, 0.021195, 0.010665
118808, 0.015462, 0.021194, 0.010664
118816, 0.015461, 0.021192, 0.010664
118824, 0.015460, 0.021191, 0.010663
118832, 0.015459, 0.021190, 0.010662
118840, 0.015458, 0.021197, 0.010661
118848, 0.015457, 0.021204, 0.010661
118856, 0.015456, 0.021202, 0.010660
118864, 0.015455, 0.021201, 0.010659
118872, 0.015462, 0.021199, 0.010659
118880, 0.015461, 0.021198, 0.010658
118888, 0.015460, 0.021196, 0.010657
118896, 0.015459, 0.021195, 0.010656
118904, 0.015458, 0.021194, 0.010656
118912, 0.015457, 0.021192, 0.010655
118920, 0.015456, 0.021199, 0.010654
118928, 0.015455, 0.021198, 0.010662
118936, 0.015454, 0.021196, 0.010661
118944, 0.015453, 0.021195, 0.010660
118952, 0.015452, 0.021193, 0.010660
118960, 0.015451, 0.021192, 0.010659
118968, 0.015458, 0.021191, 0.010658
118976, 0.015457, 0.021189, 0.010658
118984, 0.015456, 0.021188, 0.010657
118992, 0.015455, 0.021186, 0.010656
119000, 0.015454, 0.021193, 0.010655
119008, 0.015453, 0.021192, 0.010655
119016, 0.015452, 0.021190, 0.010654
119024, 0.015451, 0.021206, 0.010653
119032, 0.015450, 0.021204, 0.010653
119040, 0.015449, 0.021203, 0.010660
119048, 0.015448, 0.021202, 0.010660
119056, 0.015455, 0.021200, 0.010659
119064, 0.015454, 0.021199, 0.010658
119072, 0.015453, 0.021197, 0.010657
119080, 0.015452, 0.021196, 0.010657
119088, 0.015451, 0.021194, 0.010656
119096, 0.015450, 0.021193, 0.010655
119104, 0.015449, 0.021192, 0.010655
119112, 0.015456, 0.021190, 0.010662
119120, 0.015455, 0.021189, 0.010662
119128, 0.015454, 0.021187, 0.010661
119136, 0.015453, 0.021186, 0.010660
119144, 0.015452, 0.021184, 0.010659
119152, 0.015451, 0.021183, 0.010659
119160, 0.015450, 0.021182, 0.010658
119168, 0.015449, 0.021180, 0.010666
119176, 0.015448, 0.021179, 0.010665
119184, 0.015447, 0.021177, 0.010664
119192, 0.015446, 0.021176, 0.010663
119200, 0.015445, 0.021174, 0.010663
119208, 0.015452, 0.021190, 0.010662
119216, 0.015451, 0.021188, 0.010661
119224, 0.015450, 0.021187, 0.010661
119232, 0.015449, 0.021186, 0.010660
119240, 0.015448, 0.021184, 0.010659
119248, 0.015447, 0.021183, 0.010658
119256, 0.015446, 0.021181, 0.010658
119264, 0.015445, 0.021180, 0.010657
119272, 0.015444, 0.021178, 0.010656
119280, 0.015443, 0.021177, 0.010664
119288, 0.015442, 0.021176, 0.010663
119296, 0.015441, 0.021174, 0.010663
119304, 0.015440, 0.021173, 0.010662
119312, 0.015447, 0.021188, 0.010661
119320, 0.015446, 0.021187, 0.010660
119328, 0.015445, 0.021185, 0.010660
119336, 0.015444, 0.021184, 0.010659
119344, 0.015443, 0.021182, 0.010658
119352, 0.015442, 0.021181, 0.010658
119360, 0.015441, 0.021180, 0.010657
119368, 0.015440, 0.021178, 0.010656
119376, 0.015439, 0.021177, 0.010655
119384, 0.015438, 0.021175, 0.010655
119392, 0.015437, 0.021174, 0.010654
119400, 0.015436, 0.021173, 0.010653
119408, 0.015434, 0.021171, 0.010653
119416, 0.015433, 0.021170, 0.010652
119424, 0.015432, 0.021168, 0.010651
119432, 0.015431, 0.021167, 0.010659
119440, 0.015439, 0.021165, 0.010658
119448, 0.015438, 0.021181, 0.010657
119456, 0.015437, 0.021179, 0.010657
119464, 0.015436, 0.021178, 0.010656
119472, 0.015435, 0.021177, 0.010655
119480, 0.015434, 0.021175, 0.010655
119488, 0.015433, 0.021174, 0.010654
119496, 0.015431, 0.021172, 0.010653
119504, 0.015430, 0.021171, 0.010652
119512, 0.015429, 0.021169, 0.010652
119520, 0.015437, 0.021168, 0.010651
119528, 0.015436, 0.021167, 0.010650
119536, 0.015435, 0.021165, 0.010650
119544, 0.015434, 0.021164, 0.010649
119552, 0.015433, 0.021162, 0.010656
119560, 0.015432, 0.021161, 0.010656
119568, 0.015431, 0.021160, 0.010655
119576, 0.015430, 0.021158, 0.010654
119584, 0.015428, 0.021157, 0.010654
119592, 0.015427, 0.021172, 0.010653
119600, 0.015426, 0.021171, 0.010652
119608, 0.015425, 0.021169, 0.010660
119616, 0.015424, 0.021168, 0.010659
119624, 0.015423, 0.021166, 0.010658
119632, 0.015422, 0.021165, 0.010658
119640, 0.015421, 0.021163, 0.010657
119648, 0.015429, 0.021162, 0.010656
119656, 0.015428, 0.021161, 0.010656
119664, 0.015427, 0.021159, 0.010655
119672, 0.015425, 0.021158, 0.010654
119680, 0.015424, 0.021156, 0.010653
119688, 0.015423, 0.021155, 0.010661
119696, 0.015422, 0.021154, 0.010660
119704, 0.015421, 0.021152, 0.010668
119712, 0.015420, 0.021151, 0.010667
119720, 0.015428, 0.021166, 0.010667
119728, 0.015427, 0.021165, 0.010666
119736, 0.015426, 0.021163, 0.010665
119744, 0.015425, 0.021162, 0.010664
119752, 0.015424, 0.021160, 0.010664
119760, 0.015423, 0.021159, 0.010663
119768, 0.015421, 0.021158, 0.010662
119776, 0.015420, 0.021156, 0.010662
119784, 0.015419, 0.021155, 0.010661
119792, 0.015418, 0.021153, 0.010660
119800, 0.015417, 0.021152, 0.010659
119808, 0.015416, 0.021151, 0.010667
119816, 0.015415, 0.021149, 0.010666
119824, 0.015423, 0.021148, 0.010666
119832, 0.015422, 0.021146, 0.010665
119840, 0.015421, 0.021145, 0.010664
119848, 0.015420, 0.021143, 0.010664
119856, 0.015419, 0.021142, 0.010663
119864, 0.015417, 0.021141, 0.010662
119872, 0.015416, 0.021139, 0.010661
119880, 0.015415, 0.021138, 0.010661
119888, 0.015414, 0.021153, 0.010660
119896, 0.015413, 0.021152, 0.010659
119904, 0.015412, 0.021150, 0.010667
119912, 0.015411, 0.021149, 0.010666
119920, 0.015410, 0.021147, 0.010665
119928, 0.015409, 0.021146, 0.010665
119936, 0.015408, 0.021145, 0.010664
119944, 0.015416, 0.021143, 0.010663
119952, 0.015414, 0.021142, 0.010663
119960, 0.015413, 0.021140, 0.010662
119968, 0.015412, 0.021139, 0.010661
119976, 0.015411, 0.021138, 0.010660
119984, 0.015410, 0.021136, 0.010660
119992, 0.015409, 0.021151, 0.010659
120000, 0.015417, 0.021150, 0.010658
120008, 0.015416, 0.021149, 0.010658
120016, 0.015415, 0.021147, 0.010657
120024, 0.015414, 0.021146, 0.010656
120032, 0.015413, 0.021144, 0.010655
120040, 0.015412, 0.021143, 0.010663
120048, 0.015411, 0.021142, 0.010662
120056, 0.015409, 0.021140, 0.010662
120064, 0.015408, 0.021139, 0.010661
120072, 0.015407, 0.021137, 0.010660
120080, 0.015406, 0.021136, 0.010660
120088, 0.015405, 0.021135, 0.010659
120096, 0.015404, 0.021133, 0.010658
120104, 0.015403, 0.021132, 0.010657
120112, 0.015402, 0.021130, 0.010657
120120, 0.015401, 0.021129, 0.010656
120128, 0.015400, 0.021127, 0.010655
120136, 0.015399, 0.021126, 0.010655
120144, 0.015398, 0.021125, 0.010654
120152, 0.015405, 0.021140, 0.010653
120160, 0.015404, 0.021138, 0.010652
120168, 0.015403, 0.021137, 0.010652
120176, 0.015402, 0.021136, 0.010651
120184, 0.015401, 0.021134, 0.010659
120192, 0.015400, 0.021133, 0.010658
120200, 0.015399, 0.021131, 0.010657
120208, 0.015398, 0.021130, 0.010657
120216, 0.015397, 0.021129, 0.010656
120224, 0.015396, 0.021127, 0.010655
120232, 0.015395, 0.021126, 0.010654
120240, 0.015394, 0.021124, 0.010654
120248, 0.015402, 0.021140, 0.010653
120256, 0.015400, 0.021138, 0.010652
120264, 0.015399, 0.021137, 0.010652
120272, 0.015398, 0.021135, 0.010651
120280, 0.015397, 0.021134, 0.010650
120288, 0.015396, 0.021133, 0.010658
120296, 0.015395, 0.021140, 0.010657
120304, 0.015394, 0.021138, 0.010656
120312, 0.015402, 0.021137, 0.010656
120320, 0.015401, 0.021135, 0.010655
120328, 0.015400, 0.021134, 0.010654
120336, 0.015399, 0.021141, 0.010654
120344, 0.015398, 0.021139, 0.010653
120352, 0.015397, 0.021138, 0.010652
120360, 0.015395, 0.021137, 0.010651
120368, 0.015394, 0.021135, 0.010651
120376, 0.015402, 0.021134, 0.010650
120384, 0.015401, 0.021132, 0.010649
120392, 0.015400, 0.021131, 0.010649
120400, 0.015399, 0.021130, 0.010648
120408, 0.015398, 0.021128, 0.010647
120416, 0.015397, 0.021127, 0.010646
120424, 0.015396, 0.021125, 0.010646
120432, 0.015395, 0.021124, 0.010645
120440, 0.015394, 0.021131, 0.010644
120448, 0.015393, 0.021129, 0.010652
120456, 0.015392, 0.021128, 0.010651
120464, 0.015390, 0.021127, 0.010650
120472, 0.015389, 0.021125, 0.010650
120480, 0.015388, 0.021124, 0.010649
120488, 0.015387, 0.021131, 0.010648
120496, 0.015395, 0.021129, 0.010648
120504, 0.015394, 0.021128, 0.010647
120512, 0.015393, 0.021127, 0.010646
120520, 0.015392, 0.021125, 0.010646
120528, 0.015391, 0.021124, 0.010645
120536, 0.015390, 0.021122, 0.010644
120544, 0.015389, 0.021129, 0.010652
120552, 0.015388, 0.021128, 0.010651
120560, 0.015387, 0.021126, 0.010650
120568, 0.015386, 0.021125, 0.010650
120576, 0.015393, 0.021124, 0.010649
120584, 0.015392, 0.021122, 0.010648
120592, 0.015391, 0.021121, 0.010647
120600, 0.015390, 0.021128, 0.010647
120608, 0.015389, 0.021126, 0.010646
120616, 0.015388, 0.021125, 0.010645
120624, 0.015387, 0.021123, 0.010645
120632, 0.015386, 0.021122, 0.010652
120640, 0.015385, 0.021121, 0.010652
120648, 0.015384, 0.021119, 0.010651
120656, 0.015383, 0.021118, 0.010650
120664, 0.015382, 0.021116, 0.010649
120672, 0.015389, 0.021115, 0.010649
120680, 0.015388, 0.021114, 0.010648
120688, 0.015387, 0.021112, 0.010647
120696, 0.015386, 0.021111, 0.010647
120704, 0.015385, 0.021118, 0.010646
120712, 0.015384, 0.021116, 0.010645
120720, 0.015383, 0.021115, 0.010644
120728, 0.015382, 0.021114, 0.010644
120736, 0.015381, 0.021112, 0.010643
120744, 0.015380, 0.021111, 0.010642
120752, 0.015379, 0.021109, 0.010642
120760, 0.015378, 0.021116, 0.010641
120768, 0.015377, 0.021115, 0.010640
120776, 0.015376, 0.021113, 0.010640
120784, 0.015375, 0.021112, 0.010639
120792, 0.015374, 0.021111, 0.010638
120800, 0.015373, 0.021109, 0.010637
120808, 0.015371, 0.021108, 0.010637
120816, 0.015370, 0.021106, 0.010644
120824, 0.015378, 0.021105, 0.010644
120832, 0.015377, 0.021104, 0.010651
120840, 0.015376, 0.021102, 0.010650
120848, 0.015375, 0.021109, 0.010650
120856, 0.015382, 0.021108, 0.010649
120864, 0.015381, 0.021106, 0.010648
120872, 0.015380, 0.021105, 0.010648
120880, 0.015379, 0.021104, 0.010647
120888, 0.015378, 0.021110, 0.010646
120896, 0.015377, 0.021109, 0.010646
120904, 0.015376, 0.021108, 0.010645
120912, 0.015375, 0.021106, 0.010652
120920, 0.015374, 0.021105, 0.010652
120928, 0.015373, 0.021103, 0.010651
120936, 0.015372, 0.021102, 0.010650
120944, 0.015371, 0.021109, 0.010650
120952, 0.015370, 0.021108, 0.010649
120960, 0.015369, 0.021106, 0.010648
120968, 0.015368, 0.021105, 0.010656
120976, 0.015367, 0.021103, 0.010655
120984, 0.015366, 0.021102, 0.010654
120992, 0.015365, 0.021101, 0.010654
121000, 0.015372, 0.021099, 0.010653
121008, 0.015371, 0.021106, 0.010652
121016, 0.015370, 0.021105, 0.010651
121024, 0.015369, 0.021103, 0.010651
