ts, average131195ts, fastestz3, slowestz0
116296, 1809, 2482, 1244
116304, 1809, 2482, 1244
116312, 1809, 2482, 1244
116320, 1809, 2482, 1244
116328, 1809, 2482, 1245
116336, 1809, 2482, 1245
116344, 1810, 2482, 1245
116352, 1810, 2482, 1245
116360, 1810, 2483, 1245
116368, 1810, 2483, 1245
116376, 1810, 2483, 1245
116384, 1810, 2483, 1245
116392, 1810, 2483, 1245
116400, 1810, 2483, 1246
116408, 1810, 2483, 1246
116416, 1810, 2483, 1246
116424, 1810, 2484, 1246
116432, 1810, 2484, 1246
116440, 1810, 2484, 1246
116448, 1810, 2484, 1246
116456, 1810, 2484, 1246
116464, 1811, 2484, 1246
116472, 1811, 2484, 1246
116480, 1811, 2484, 1246
116488, 1811, 2485, 1246
116496, 1811, 2485, 1246
116504, 1811, 2485, 1246
116512, 1811, 2485, 1246
116520, 1811, 2485, 1246
116528, 1811, 2485, 1247
116536, 1811, 2485, 1247
116544, 1811, 2485, 1247
116552, 1811, 2485, 1247
116560, 1812, 2485, 1247
116568, 1812, 2485, 1247
116576, 1812, 2486, 1247
116584, 1812, 2486, 1247
116592, 1812, 2486, 1247
116600, 1812, 2486, 1247
116608, 1812, 2486, 1247
116616, 1812, 2486, 1247
116624, 1813, 2487, 1247
116632, 1813, 2487, 1247
116640, 1813, 2487, 1247
116648, 1813, 2487, 1247
116656, 1813, 2487, 1247
116664, 1813, 2488, 1248
116672, 1813, 2488, 1248
116680, 1813, 2488, 1248
116688, 1813, 2488, 1248
116696, 1813, 2488, 1248
116704, 1813, 2488, 1248
116712, 1813, 2488, 1248
116720, 1813, 2488, 1248
116728, 1814, 2488, 1248
116736, 1814, 2488, 1248
116744, 1814, 2488, 1248
116752, 1814, 2489, 1248
116760, 1814, 2489, 1249
116768, 1814, 2489, 1249
116776, 1814, 2489, 1249
116784, 1814, 2489, 1249
116792, 1814, 2489, 1249
116800, 1814, 2489, 1249
116808, 1814, 2489, 1249
116816, 1814, 2490, 1249
116824, 1814, 2490, 1249
116832, 1814, 2490, 1249
116840, 1814, 2490, 1249
116848, 1815, 2490, 1249
116856, 1815, 2490, 1249
116864, 1815, 2490, 1249
116872, 1815, 2490, 1249
116880, 1815, 2490, 1249
116888, 1815, 2490, 1250
116896, 1815, 2490, 1250
116904, 1815, 2490, 1250
116912, 1815, 2491, 1250
116920, 1815, 2491, 1250
116928, 1816, 2491, 1250
116936, 1816, 2491, 1250
116944, 1816, 2491, 1250
116952, 1816, 2491, 1250
116960, 1816, 2492, 1250
116968, 1816, 2492, 1250
116976, 1816, 2492, 1250
116984, 1817, 2492, 1250
116992, 1817, 2492, 1250
117000, 1817, 2492, 1251
117008, 1817, 2493, 1251
117016, 1817, 2493, 1251
117024, 1817, 2493, 1251
117032, 1817, 2493, 1251
117040, 1817, 2493, 1251
117048, 1817, 2493, 1251
117056, 1817, 2493, 1251
117064, 1818, 2493, 1251
117072, 1818, 2493, 1251
117080, 1818, 2493, 1251
117088, 1818, 2494, 1251
117096, 1818, 2494, 1251
117104, 1818, 2494, 1251
117112, 1818, 2494, 1252
117120, 1818, 2494, 1252
117128, 1818, 2494, 1252
117136, 1818, 2494, 1252
117144, 1818, 2494, 1252
117152, 1818, 2495, 1252
117160, 1818, 2495, 1252
117168, 1818, 2495, 1252
117176, 1819, 2495, 1252
117184, 1819, 2495, 1252
117192, 1819, 2495, 1252
117200, 1819, 2495, 1252
117208, 1819, 2495, 1252
117216, 1819, 2495, 1253
117224, 1819, 2495, 1253
117232, 1819, 2495, 1253
117240, 1820, 2495, 1253
117248, 1820, 2495, 1253
117256, 1820, 2496, 1253
117264, 1820, 2496, 1253
117272, 1820, 2496, 1253
117280, 1820, 2496, 1253
117288, 1820, 2496, 1253
117296, 1820, 2496, 1253
117304, 1820, 2496, 1253
117312, 1820, 2496, 1253
117320, 1820, 2496, 1253
117328, 1820, 2496, 1253
117336, 1820, 2497, 1253
117344, 1821, 2497, 1253
117352, 1821, 2497, 1253
117360, 1821, 2497, 1253
117368, 1821, 2497, 1254
117376, 1821, 2497, 1254
117384, 1821, 2497, 1254
117392, 1821, 2497, 1254
117400, 1821, 2497, 1254
117408, 1821, 2497, 1254
117416, 1821, 2497, 1254
117424, 1822, 2498, 1254
117432, 1822, 2498, 1254
117440, 1822, 2498, 1254
117448, 1822, 2498, 1254
117456, 1822, 2498, 1254
117464, 1822, 2499, 1254
117472, 1823, 2499, 1254
117480, 1823, 2499, 1254
117488, 1823, 2499, 1254
117496, 1823, 2499, 1254
117504, 1823, 2499, 1254
117512, 1823, 2499, 1255
117520, 1824, 2499, 1255
117528, 1824, 2499, 1255
117536, 1824, 2499, 1255
117544, 1824, 2500, 1255
117552, 1824, 2500, 1255
117560, 1824, 2500, 1255
117568, 1824, 2500, 1255
117576, 1824, 2500, 1255
117584, 1824, 2500, 1255
117592, 1824, 2500, 1255
117600, 1824, 2500, 1255
117608, 1824, 2500, 1255
117616, 1824, 2501, 1256
117624, 1824, 2501, 1256
117632, 1824, 2501, 1256
117640, 1825, 2501, 1257
117648, 1825, 2501, 1257
117656, 1825, 2501, 1257
117664, 1825, 2501, 1257
117672, 1825, 2502, 1257
117680, 1825, 2502, 1257
117688, 1825, 2502, 1257
117696, 1825, 2502, 1257
117704, 1825, 2502, 1257
117712, 1825, 2502, 1257
117720, 1825, 2502, 1257
117728, 1825, 2502, 1257
117736, 1826, 2502, 1257
117744, 1826, 2502, 1257
117752, 1826, 2503, 1257
117760, 1826, 2503, 1257
117768, 1826, 2503, 1257
117776, 1826, 2503, 1257
117784, 1826, 2503, 1257
117792, 1826, 2503, 1257
117800, 1826, 2503, 1257
117808, 1826, 2503, 1258
117816, 1826, 2503, 1258
117824, 1826, 2503, 1258
117832, 1827, 2504, 1258
117840, 1827, 2504, 1258
117848, 1827, 2504, 1258
117856, 1827, 2504, 1258
117864, 1827, 2504, 1258
117872, 1827, 2504, 1258
117880, 1827, 2504, 1259
117888, 1827, 2504, 1259
117896, 1827, 2505, 1259
117904, 1827, 2505, 1259
117912, 1827, 2505, 1259
117920, 1827, 2505, 1259
117928, 1827, 2505, 1259
117936, 1827, 2505, 1259
117944, 1827, 2505, 1259
117952, 1828, 2505, 1259
117960, 1828, 2505, 1259
117968, 1828, 2505, 1260
117976, 1828, 2505, 1260
117984, 1828, 2505, 1260
117992, 1828, 2505, 1260
118000, 1828, 2505, 1260
118008, 1828, 2505, 1260
118016, 1828, 2506, 1260
118024, 1828, 2506, 1260
118032, 1829, 2506, 1260
118040, 1829, 2506, 1260
118048, 1829, 2506, 1260
118056, 1829, 2506, 1260
118064, 1829, 2506, 1260
118072, 1829, 2507, 1260
118080, 1829, 2507, 1260
118088, 1829, 2507, 1260
118096, 1829, 2507, 1260
118104, 1829, 2507, 1260
118112, 1829, 2508, 1260
118120, 1829, 2508, 1260
118128, 1829, 2508, 1261
118136, 1829, 2508, 1261
118144, 1830, 2508, 1261
118152, 1830, 2508, 1261
118160, 1830, 2508, 1261
118168, 1830, 2508, 1261
118176, 1830, 2509, 1261
118184, 1830, 2509, 1261
118192, 1830, 2509, 1261
118200, 1830, 2509, 1261
118208, 1830, 2509, 1261
118216, 1830, 2509, 1261
118224, 1830, 2509, 1261
118232, 1830, 2510, 1261
118240, 1830, 2510, 1262
118248, 1830, 2510, 1262
118256, 1831, 2510, 1262
118264, 1831, 2510, 1262
118272, 1831, 2510, 1262
118280, 1831, 2510, 1262
118288, 1831, 2511, 1262
118296, 1831, 2511, 1262
118304, 1831, 2511, 1263
118312, 1831, 2511, 1263
118320, 1831, 2511, 1263
118328, 1831, 2511, 1263
118336, 1831, 2511, 1263
118344, 1832, 2511, 1263
118352, 1832, 2511, 1263
118360, 1832, 2511, 1263
118368, 1832, 2511, 1263
118376, 1832, 2511, 1263
118384, 1832, 2511, 1263
118392, 1832, 2511, 1263
118400, 1832, 2512, 1263
118408, 1832, 2512, 1263
118416, 1832, 2512, 1263
118424, 1832, 2512, 1264
118432, 1833, 2512, 1264
118440, 1833, 2512, 1264
118448, 1833, 2512, 1264
118456, 1833, 2512, 1264
118464, 1833, 2513, 1264
118472, 1833, 2513, 1264
118480, 1833, 2513, 1264
118488, 1833, 2513, 1264
118496, 1833, 2513, 1264
118504, 1833, 2513, 1264
118512, 1833, 2513, 1264
118520, 1833, 2514, 1264
118528, 1833, 2514, 1264
118536, 1833, 2514, 1264
118544, 1834, 2515, 1265
118552, 1834, 2515, 1265
118560, 1834, 2515, 1265
118568, 1834, 2515, 1265
118576, 1834, 2515, 1265
118584, 1834, 2515, 1265
118592, 1834, 2515, 1265
118600, 1834, 2515, 1265
118608, 1834, 2515, 1265
118616, 1835, 2516, 1265
118624, 1835, 2516, 1265
118632, 1835, 2516, 1265
118640, 1835, 2516, 1265
118648, 1835, 2516, 1266
118656, 1835, 2516, 1266
118664, 1835, 2517, 1266
118672, 1835, 2517, 1266
118680, 1835, 2517, 1266
118688, 1835, 2517, 1266
118696, 1835, 2517, 1266
118704, 1836, 2517, 1266
118712, 1836, 2517, 1266
118720, 1836, 2517, 1266
118728, 1836, 2517, 1266
118736, 1836, 2517, 1266
118744, 1836, 2518, 1266
118752, 1836, 2518, 1266
118760, 1836, 2518, 1266
118768, 1836, 2518, 1266
118776, 1836, 2518, 1266
118784, 1837, 2518, 1266
118792, 1837, 2518, 1266
118800, 1837, 2518, 1267
118808, 1837, 2518, 1267
118816, 1837, 2518, 1267
118824, 1837, 2518, 1267
118832, 1837, 2518, 1267
118840, 1837, 2519, 1267
118848, 1837, 2520, 1267
118856, 1837, 2520, 1267
118864, 1837, 2520, 1267
118872, 1838, 2520, 1267
118880, 1838, 2520, 1267
118888, 1838, 2520, 1267
118896, 1838, 2520, 1267
118904, 1838, 2520, 1267
118912, 1838, 2520, 1267
118920, 1838, 2521, 1267
118928, 1838, 2521, 1268
118936, 1838, 2521, 1268
118944, 1838, 2521, 1268
118952, 1838, 2521, 1268
118960, 1838, 2521, 1268
118968, 1839, 2521, 1268
118976, 1839, 2521, 1268
118984, 1839, 2521, 1268
118992, 1839, 2521, 1268
119000, 1839, 2522, 1268
119008, 1839, 2522, 1268
119016, 1839, 2522, 1268
119024, 1839, 2524, 1268
119032, 1839, 2524, 1268
119040, 1839, 2524, 1269
119048, 1839, 2524, 1269
119056, 1840, 2524, 1269
119064, 1840, 2524, 1269
119072, 1840, 2524, 1269
119080, 1840, 2524, 1269
119088, 1840, 2524, 1269
119096, 1840, 2524, 1269
119104, 1840, 2524, 1269
119112, 1841, 2524, 1270
119120, 1841, 2524, 1270
119128, 1841, 2524, 1270
119136, 1841, 2524, 1270
119144, 1841, 2524, 1270
119152, 1841, 2524, 1270
119160, 1841, 2524, 1270
119168, 1841, 2524, 1271
119176, 1841, 2524, 1271
119184, 1841, 2524, 1271
119192, 1841, 2524, 1271
119200, 1841, 2524, 1271
119208, 1842, 2526, 1271
119216, 1842, 2526, 1271
119224, 1842, 2526, 1271
119232, 1842, 2526, 1271
119240, 1842, 2526, 1271
119248, 1842, 2526, 1271
119256, 1842, 2526, 1271
119264, 1842, 2526, 1271
119272, 1842, 2526, 1271
119280, 1842, 2526, 1272
119288, 1842, 2526, 1272
119296, 1842, 2526, 1272
119304, 1842, 2526, 1272
119312, 1843, 2528, 1272
119320, 1843, 2528, 1272
119328, 1843, 2528, 1272
119336, 1843, 2528, 1272
119344, 1843, 2528, 1272
119352, 1843, 2528, 1272
119360, 1843, 2528, 1272
119368, 1843, 2528, 1272
119376, 1843, 2528, 1272
119384, 1843, 2528, 1272
119392, 1843, 2528, 1272
119400, 1843, 2528, 1272
119408, 1843, 2528, 1272
119416, 1843, 2528, 1272
119424, 1843, 2528, 1272
119432, 1843, 2528, 1273
119440, 1844, 2528, 1273
119448, 1844, 2530, 1273
119456, 1844, 2530, 1273
119464, 1844, 2530, 1273
119472, 1844, 2530, 1273
119480, 1844, 2530, 1273
119488, 1844, 2530, 1273
119496, 1844, 2530, 1273
119504, 1844, 2530, 1273
119512, 1844, 2530, 1273
119520, 1845, 2530, 1273
119528, 1845, 2530, 1273
119536, 1845, 2530, 1273
119544, 1845, 2530, 1273
119552, 1845, 2530, 1274
119560, 1845, 2530, 1274
119568, 1845, 2530, 1274
119576, 1845, 2530, 1274
119584, 1845, 2530, 1274
119592, 1845, 2532, 1274
119600, 1845, 2532, 1274
119608, 1845, 2532, 1275
119616, 1845, 2532, 1275
119624, 1845, 2532, 1275
119632, 1845, 2532, 1275
119640, 1845, 2532, 1275
119648, 1846, 2532, 1275
119656, 1846, 2532, 1275
119664, 1846, 2532, 1275
119672, 1846, 2532, 1275
119680, 1846, 2532, 1275
119688, 1846, 2532, 1276
119696, 1846, 2532, 1276
119704, 1846, 2532, 1277
119712, 1846, 2532, 1277
119720, 1847, 2534, 1277
119728, 1847, 2534, 1277
119736, 1847, 2534, 1277
119744, 1847, 2534, 1277
119752, 1847, 2534, 1277
119760, 1847, 2534, 1277
119768, 1847, 2534, 1277
119776, 1847, 2534, 1277
119784, 1847, 2534, 1277
119792, 1847, 2534, 1277
119800, 1847, 2534, 1277
119808, 1847, 2534, 1278
119816, 1847, 2534, 1278
119824, 1848, 2534, 1278
119832, 1848, 2534, 1278
119840, 1848, 2534, 1278
119848, 1848, 2534, 1278
119856, 1848, 2534, 1278
119864, 1848, 2534, 1278
119872, 1848, 2534, 1278
119880, 1848, 2534, 1278
119888, 1848, 2536, 1278
119896, 1848, 2536, 1278
119904, 1848, 2536, 1279
119912, 1848, 2536, 1279
119920, 1848, 2536, 1279
119928, 1848, 2536, 1279
119936, 1848, 2536, 1279
119944, 1849, 2536, 1279
119952, 1849, 2536, 1279
119960, 1849, 2536, 1279
119968, 1849, 2536, 1279
119976, 1849, 2536, 1279
119984, 1849, 2536, 1279
119992, 1849, 2538, 1279
120000, 1850, 2538, 1279
120008, 1850, 2538, 1279
120016, 1850, 2538, 1279
120024, 1850, 2538, 1279
120032, 1850, 2538, 1279
120040, 1850, 2538, 1280
120048, 1850, 2538, 1280
120056, 1850, 2538, 1280
120064, 1850, 2538, 1280
120072, 1850, 2538, 1280
120080, 1850, 2538, 1280
120088, 1850, 2538, 1280
120096, 1850, 2538, 1280
120104, 1850, 2538, 1280
120112, 1850, 2538, 1280
120120, 1850, 2538, 1280
120128, 1850, 2538, 1280
120136, 1850, 2538, 1280
120144, 1850, 2538, 1280
120152, 1851, 2540, 1280
120160, 1851, 2540, 1280
120168, 1851, 2540, 1280
120176, 1851, 2540, 1280
120184, 1851, 2540, 1281
120192, 1851, 2540, 1281
120200, 1851, 2540, 1281
120208, 1851, 2540, 1281
120216, 1851, 2540, 1281
120224, 1851, 2540, 1281
120232, 1851, 2540, 1281
120240, 1851, 2540, 1281
120248, 1852, 2542, 1281
120256, 1852, 2542, 1281
120264, 1852, 2542, 1281
120272, 1852, 2542, 1281
120280, 1852, 2542, 1281
120288, 1852, 2542, 1282
120296, 1852, 2543, 1282
120304, 1852, 2543, 1282
120312, 1853, 2543, 1282
120320, 1853, 2543, 1282
120328, 1853, 2543, 1282
120336, 1853, 2544, 1282
120344, 1853, 2544, 1282
120352, 1853, 2544, 1282
120360, 1853, 2544, 1282
120368, 1853, 2544, 1282
120376, 1854, 2544, 1282
120384, 1854, 2544, 1282
120392, 1854, 2544, 1282
120400, 1854, 2544, 1282
120408, 1854, 2544, 1282
120416, 1854, 2544, 1282
120424, 1854, 2544, 1282
120432, 1854, 2544, 1282
120440, 1854, 2545, 1282
120448, 1854, 2545, 1283
120456, 1854, 2545, 1283
120464, 1854, 2545, 1283
120472, 1854, 2545, 1283
120480, 1854, 2545, 1283
120488, 1854, 2546, 1283
120496, 1855, 2546, 1283
120504, 1855, 2546, 1283
120512, 1855, 2546, 1283
120520, 1855, 2546, 1283
120528, 1855, 2546, 1283
120536, 1855, 2546, 1283
120544, 1855, 2547, 1284
120552, 1855, 2547, 1284
120560, 1855, 2547, 1284
120568, 1855, 2547, 1284
120576, 1856, 2547, 1284
120584, 1856, 2547, 1284
120592, 1856, 2547, 1284
120600, 1856, 2548, 1284
120608, 1856, 2548, 1284
120616, 1856, 2548, 1284
120624, 1856, 2548, 1284
120632, 1856, 2548, 1285
120640, 1856, 2548, 1285
120648, 1856, 2548, 1285
120656, 1856, 2548, 1285
120664, 1856, 2548, 1285
120672, 1857, 2548, 1285
120680, 1857, 2548, 1285
120688, 1857, 2548, 1285
120696, 1857, 2548, 1285
120704, 1857, 2549, 1285
120712, 1857, 2549, 1285
120720, 1857, 2549, 1285
120728, 1857, 2549, 1285
120736, 1857, 2549, 1285
120744, 1857, 2549, 1285
120752, 1857, 2549, 1285
120760, 1857, 2550, 1285
120768, 1857, 2550, 1285
120776, 1857, 2550, 1285
120784, 1857, 2550, 1285
120792, 1857, 2550, 1285
120800, 1857, 2550, 1285
120808, 1857, 2550, 1285
120816, 1857, 2550, 1286
120824, 1858, 2550, 1286
120832, 1858, 2550, 1287
120840, 1858, 2550, 1287
120848, 1858, 2551, 1287
120856, 1859, 2551, 1287
120864, 1859, 2551, 1287
120872, 1859, 2551, 1287
120880, 1859, 2551, 1287
120888, 1859, 2552, 1287
120896, 1859, 2552, 1287
120904, 1859, 2552, 1287
120912, 1859, 2552, 1288
120920, 1859, 2552, 1288
120928, 1859, 2552, 1288
120936, 1859, 2552, 1288
120944, 1859, 2553, 1288
120952, 1859, 2553, 1288
120960, 1859, 2553, 1288
120968, 1859, 2553, 1289
120976, 1859, 2553, 1289
120984, 1859, 2553, 1289
120992, 1859, 2553, 1289
121000, 1860, 2553, 1289
121008, 1860, 2554, 1289
121016, 1860, 2554, 1289
121024, 1860, 2554, 1289
121032, 1860, 2554, 1289
121040, 1860, 2554, 1289
121048, 1860, 2554, 1289
121056, 1860, 2554, 1289
121064, 1860, 2554, 1289
121072, 1860, 2554, 1289
121080, 1860, 2554, 1289
121088, 1861, 2554, 1289
121096, 1861, 2554, 1289
121104, 1861, 2554, 1289
121112, 1861, 2555, 1289
121120, 1861, 2555, 1289
121128, 1861, 2555, 1289
121136, 1861, 2555, 1289
121144, 1861, 2555, 1289
121152, 1861, 2555, 1289
121160, 1861, 2555, 1290
121168, 1861, 2555, 1290
121176, 1861, 2555, 1290
121184, 1861, 2555, 1290
121192, 1862, 2555, 1290
121200, 1862, 2555, 1290
121208, 1862, 2556, 1290
121216, 1862, 2556, 1290
121224, 1862, 2556, 1290
121232, 1862, 2556, 1290
121240, 1862, 2556, 1290
121248, 1862, 2556, 1290
121256, 1862, 2556, 1291
121264, 1863, 2556, 1291
121272, 1863, 2556, 1291
121280, 1863, 2556, 1291
121288, 1863, 2556, 1291
121296, 1863, 2556, 1291
121304, 1863, 2557, 1291
121312, 1863, 2557, 1291
121320, 1863, 2557, 1291
121328, 1863, 2557, 1291
121336, 1863, 2557, 1291
121344, 1863, 2557, 1291
121352, 1863, 2557, 1291
121360, 1863, 2557, 1291
121368, 1863, 2557, 1291
121376, 1863, 2557, 1291
121384, 1863, 2557, 1291
121392, 1863, 2557, 1291
121400, 1863, 2557, 1291
121408, 1863, 2557, 1291
121416, 1863, 2557, 1291
121424, 1863, 2557, 1291
121432, 1863, 2558, 1291
121440, 1864, 2558, 1292
121448, 1864, 2558, 1292
121456, 1864, 2558, 1292
121464, 1864, 2558, 1292
121472, 1864, 2558, 1292
121480, 1864, 2558, 1293
121488, 1864, 2558, 1293
121496, 1864, 2558, 1293
121504, 1864, 2558, 1293
121512, 1864, 2558, 1293
121520, 1864, 2559, 1293
121528, 1865, 2559, 1293
121536, 1865, 2559, 1293
121544, 1865, 2559, 1293
121552, 1865, 2559, 1293
121560, 1865, 2559, 1293
121568, 1865, 2559, 1293
121576, 1865, 2559, 1293
121584, 1865, 2559, 1293
121592, 1865, 2559, 1293
121600, 1865, 2559, 1293
121608, 1866, 2559, 1293
121616, 1866, 2559, 1293
121624, 1866, 2559, 1293
121632, 1866, 2559, 1293
121640, 1866, 2560, 1293
121648, 1866, 2560, 1293
121656, 1866, 2560, 1293
121664, 1866, 2560, 1293
121672, 1867, 2560, 1294
121680, 1867, 2560, 1294
121688, 1867, 2560, 1294
121696, 1867, 2560, 1294
121704, 1867, 2560, 1294
121712, 1867, 2560, 1294
121720, 1867, 2561, 1294
121728, 1867, 2561, 1294
121736, 1867, 2561, 1294
121744, 1867, 2561, 1294
121752, 1867, 2561, 1295
121760, 1868, 2561, 1295
121768, 1868, 2561, 1295
121776, 1868, 2561, 1295
121784, 1868, 2561, 1295
121792, 1868, 2561, 1295
121800, 1868, 2562, 1295
121808, 1868, 2562, 1295
121816, 1868, 2562, 1295
121824, 1868, 2562, 1295
121832, 1868, 2562, 1295
121840, 1868, 2562, 1295
121848, 1868, 2562, 1295
121856, 1868, 2562, 1295
121864, 1868, 2562, 1295
121872, 1869, 2562, 1295
121880, 1869, 2562, 1295
121888, 1869, 2563, 1295
121896, 1869, 2563, 1295
121904, 1869, 2563, 1295
121912, 1869, 2563, 1296
121920, 1869, 2563, 1296
121928, 1869, 2563, 1296
121936, 1869, 2563, 1296
121944, 1869, 2563, 1296
121952, 1869, 2563, 1296
121960, 1869, 2563, 1296
121968, 1869, 2563, 1297
121976, 1869, 2563, 1297
121984, 1869, 2563, 1297
121992, 1870, 2564, 1297
122000, 1870, 2564, 1297
122008, 1870, 2564, 1297
122016, 1870, 2564, 1297
122024, 1870, 2564, 1297
122032, 1870, 2564, 1297
122040, 1870, 2564, 1297
122048, 1870, 2564, 1297
122056, 1870, 2565, 1297
122064, 1870, 2565, 1297
122072, 1870, 2565, 1297
122080, 1870, 2565, 1297
122088, 1871, 2565, 1298
122096, 1871, 2565, 1298
122104, 1871, 2565, 1298
122112, 1871, 2565, 1298
122120, 1871, 2565, 1298
122128, 1871, 2565, 1298
122136, 1871, 2565, 1298
122144, 1871, 2565, 1298
122152, 1871, 2565, 1298
122160, 1871, 2565, 1298
122168, 1871, 2565, 1298
122176, 1871, 2566, 1298
122184, 1871, 2566, 1298
122192, 1871, 2566, 1298
122200, 1871, 2566, 1298
122208, 1872, 2566, 1298
122216, 1872, 2566, 1298
122224, 1872, 2566, 1298
122232, 1872, 2566, 1298
122240, 1872, 2566, 1298
122248, 1872, 2566, 1299
122256, 1873, 2566, 1299
122264, 1873, 2566, 1299
122272, 1873, 2566, 1299
122280, 1873, 2566, 1299
122288, 1873, 2566, 1299
122296, 1873, 2567, 1299
122304, 1873, 2567, 1299
122312, 1873, 2567, 1299
122320, 1873, 2567, 1299
122328, 1873, 2567, 1300
122336, 1873, 2567, 1301
122344, 1873, 2567, 1301
122352, 1873, 2567, 1301
122360, 1873, 2567, 1301
122368, 1873, 2567, 1301
122376, 1874, 2567, 1301
122384, 1874, 2567, 1301
122392, 1874, 2567, 1301
122400, 1874, 2567, 1301
122408, 1874, 2567, 1301
122416, 1874, 2567, 1301
122424, 1874, 2567, 1301
122432, 1874, 2568, 1301
122440, 1874, 2568, 1301
122448, 1874, 2568, 1301
122456, 1874, 2568, 1301
122464, 1875, 2568, 1301
122472, 1875, 2568, 1301
122480, 1875, 2568, 1301
122488, 1875, 2569, 1301
122496, 1875, 2569, 1301
122504, 1875, 2569, 1301
122512, 1875, 2569, 1301
122520, 1875, 2569, 1301
122528, 1875, 2569, 1301
122536, 1875, 2569, 1301
122544, 1875, 2569, 1301
122552, 1876, 2570, 1302
122560, 1876, 2570, 1302
122568, 1876, 2570, 1302
122576, 1876, 2570, 1302
122584, 1876, 2570, 1302
122592, 1876, 2570, 1302
122600, 1876, 2570, 1302
122608, 1876, 2570, 1302
122616, 1876, 2570, 1303
122624, 1876, 2570, 1303
122632, 1876, 2570, 1303
122640, 1876, 2570, 1303
122648, 1877, 2570, 1303
122656, 1877, 2571, 1303
122664, 1877, 2571, 1303
122672, 1877, 2571, 1303
122680, 1877, 2571, 1303
122688, 1877, 2571, 1303
122696, 1877, 2571, 1303
122704, 1877, 2571, 1303
122712, 1877, 2571, 1303
122720, 1877, 2571, 1303
122728, 1877, 2571, 1303
122736, 1877, 2572, 1303
122744, 1877, 2572, 1303
122752, 1877, 2572, 1303
122760, 1877, 2572, 1303
122768, 1878, 2572, 1303
122776, 1878, 2572, 1303
122784, 1878, 2572, 1304
122792, 1878, 2572, 1304
122800, 1878, 2572, 1304
122808, 1878, 2572, 1304
122816, 1878, 2572, 1304
122824, 1878, 2573, 1304
122832, 1878, 2573, 1304
122840, 1878, 2573, 1304
122848, 1878, 2573, 1304
122856, 1878, 2573, 1305
122864, 1878, 2573, 1305
122872, 1878, 2573, 1305
122880, 1879, 2573, 1305
122888, 1879, 2573, 1305
122896, 1879, 2574, 1305
122904, 1879, 2574, 1305
122912, 1879, 2574, 1305
122920, 1879, 2574, 1305
122928, 1879, 2574, 1305
122936, 1879, 2574, 1305
122944, 1879, 2574, 1306
122952, 1879, 2574, 1306
122960, 1879, 2574, 1306
122968, 1879, 2574, 1306
122976, 1880, 2574, 1306
122984, 1880, 2574, 1306
122992, 1880, 2574, 1306
123000, 1880, 2574, 1306
123008, 1880, 2574, 1306
123016, 1880, 2575, 1306
123024, 1880, 2575, 1307
123032, 1880, 2575, 1307
123040, 1880, 2575, 1307
123048, 1880, 2575, 1307
123056, 1880, 2575, 1307
123064, 1880, 2575, 1307
123072, 1880, 2575, 1307
123080, 1880, 2575, 1307
123088, 1881, 2576, 1307
123096, 1881, 2576, 1307
123104, 1881, 2576, 1307
123112, 1881, 2576, 1307
123120, 1881, 2576, 1307
123128, 1881, 2576, 1307
123136, 1881, 2576, 1307
123144, 1881, 2576, 1308
123152, 1881, 2576, 1308
123160, 1881, 2576, 1308
123168, 1882, 2577, 1308
123176, 1882, 2577, 1308
123184, 1882, 2577, 1308
123192, 1882, 2577, 1308
123200, 1882, 2577, 1308
123208, 1882, 2577, 1308
123216, 1882, 2577, 1308
123224, 1882, 2577, 1308
123232, 1882, 2577, 1308
123240, 1882, 2577, 1309
123248, 1882, 2577, 1309
123256, 1882, 2577, 1309
123264, 1882, 2577, 1309
123272, 1882, 2577, 1309
123280, 1883, 2577, 1309
123288, 1883, 2577, 1309
123296, 1883, 2577, 1309
123304, 1883, 2578, 1309
123312, 1883, 2578, 1309
123320, 1883, 2578, 1309
123328, 1883, 2578, 1309
123336, 1883, 2578, 1309
123344, 1883, 2578, 1309
123352, 1883, 2578, 1309
123360, 1883, 2578, 1309
123368, 1883, 2578, 1311
123376, 1884, 2578, 1311
123384, 1884, 2578, 1311
123392, 1884, 2579, 1311
123400, 1884, 2579, 1311
123408, 1884, 2579, 1311
123416, 1884, 2579, 1311
123424, 1884, 2579, 1311
123432, 1884, 2579, 1311
123440, 1884, 2579, 1311
123448, 1884, 2579, 1311
123456, 1884, 2579, 1311
123464, 1884, 2579, 1311
123472, 1884, 2579, 1311
123480, 1884, 2579, 1312
123488, 1884, 2579, 1312
123496, 1885, 2580, 1312
123504, 1885, 2580, 1312
123512, 1885, 2580, 1312
123520, 1885, 2580, 1312
123528, 1885, 2580, 1312
123536, 1885, 2580, 1312
123544, 1885, 2580, 1312
123552, 1885, 2580, 1312
123560, 1885, 2580, 1312
123568, 1885, 2580, 1312
123576, 1886, 2581, 1312
123584, 1886, 2581, 1312
123592, 1886, 2581, 1312
123600, 1886, 2581, 1312
123608, 1886, 2581, 1312
123616, 1886, 2581, 1314
123624, 1886, 2581, 1314
123632, 1886, 2581, 1314
123640, 1886, 2581, 1314
123648, 1886, 2581, 1314
123656, 1886, 2581, 1314
123664, 1886, 2581, 1314
123672, 1886, 2581, 1314
123680, 1886, 2581, 1314
123688, 1887, 2582, 1314
123696, 1887, 2582, 1314
123704, 1887, 2582, 1314
123712, 1887, 2582, 1314
123720, 1887, 2582, 1314
123728, 1887, 2582, 1314
123736, 1887, 2582, 1315
